0.000444,0.000000,0.000444,0.000000,0.000444,0.000000
0.001685,0.000000,0.001685,0.000000,0.001685,0.000000
0.003991,0.000000,0.003991,0.000000,0.003991,0.000000
0.007562,0.000000,0.007562,0.000000,0.007562,0.000000
0.012537,0.000000,0.012537,0.000000,0.012537,0.000000
0.019001,0.000000,0.019001,0.000000,0.019001,0.000000
0.026997,0.000000,0.026997,0.000000,0.026997,0.000000
0.036528,0.000000,0.036528,0.000000,0.036528,0.000000
0.047566,0.000000,0.047566,0.000000,0.047566,0.000000
0.060059,0.000000,0.060059,0.000000,0.060059,0.000000
0.073935,0.000000,0.073935,0.000000,0.073935,0.000000
0.089103,0.000000,0.089103,0.000000,0.089103,0.000000
0.105463,0.000000,0.105463,0.000000,0.105463,0.000000
0.122907,0.000000,0.122907,0.000000,0.122907,0.000000
0.141321,0.000000,0.141321,0.000000,0.141321,0.000000
0.160588,0.000000,0.160588,0.000000,0.160588,0.000000
0.180591,0.000000,0.180591,0.000000,0.180591,0.000000
0.201213,0.000000,0.201213,0.000000,0.201213,0.000000
0.222344,0.000000,0.222344,0.000000,0.222344,0.000000
0.243873,0.000000,0.243873,0.000000,0.243873,0.000000
0.265697,0.000000,0.265697,0.000000,0.265697,0.000000
0.287719,0.000000,0.287719,0.000000,0.287719,0.000000
0.309847,0.000000,0.309847,0.000000,0.309847,0.000000
0.331995,0.000000,0.331995,0.000000,0.331995,0.000000
0.354086,0.000000,0.354086,0.000000,0.354086,0.000000
0.376048,0.000000,0.376048,0.000000,0.376048,0.000000
0.397816,0.000000,0.397816,0.000000,0.397816,0.000000
0.419333,0.000000,0.419333,0.000000,0.419333,0.000000
0.440546,0.000000,0.440546,0.000000,0.440546,0.000000
0.461410,0.000000,0.461410,0.000000,0.461204,0.000007
0.481886,0.000000,0.481886,0.000000,0.481106,0.000055
0.501939,0.000000,0.501939,0.000000,0.500094,0.000199
0.521540,0.000000,0.521540,0.000000,0.518048,0.000512
0.540666,0.000000,0.540666,0.000000,0.534881,0.001086
0.559297,0.000000,0.559297,0.000000,0.550529,0.002022
0.577416,0.000000,0.577416,0.000000,0.564954,0.003434
